Name,Category,Status,Brand,Model,Warranty Date,Purchase Price,Purchase Date,Residual Value,Depreciated Value,Flag,Geo,Kit,Location,Created,Expired,Id,Codes,Image Url,Barcodes,Check-out Started,Check-out Due,Check-out Finished,Check-out Id,Contact Name,Contact Email,Contact Company,Check-out Location Name,Custody (via name),Custody (via email),Serial number,Description,Owner,Hyperlink,BH ID,Manufacturer,Model Number,Inventory Number,Online Link,Serial,Purchase Date,Item Number,MSRP
Octa 5 Lightbank,Modifiers,available,Chimera,6151,,1116,2022-03-23 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:22,,eSTeM3EXrgLzQSjZenqunW,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/01db8d44-a783-11ed-8032-0a58a9feac02.jpg,,,,,,,,,,,,,Octa 5 Softbox for P600c,,https://www.bhphotovideo.com/c/product/1668537-REG/chimera_6151_octa_5_lightbank_w.html,CH6151,,,,,,,1,
Octa 5 Lightbank,Modifiers,available,Chimera,6151,,1116,2022-03-23 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:23,,PoSkKczbAjZD7mzf6oWu5J,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/01db8d44-a783-11ed-8032-0a58a9feac02.jpg,,,,,,,,,,,,,Octa 5 Softbox for P600c,,https://www.bhphotovideo.com/c/product/1668537-REG/chimera_6151_octa_5_lightbank_w.html,CH6151,,,,,,,2,
Padded Bag for flowtech 75,Tripod Accessories,available,Sachler,9116,,190,,,,,"36.365451125219906, -94.2146041430109",,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:25,,cY5o7xDAApsCRCjEygNoHC,80f52ff9,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/e8450ff2-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Tripod Bag,,https://www.bhphotovideo.com/c/product/1342686-REG/sachtler_9116_padded_bag_75_for.html,SA9116PB75,,,,,,,1,
Padded Bag for flowtech 75,Tripod Accessories,available,Sachler,9116,,190,,,,,"36.3655593, -94.2147395",,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:25,,VpT2kBiasmWJ9JhsrAKVbS,d8a43eac,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/e8450ff2-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Tripod Bag,,https://www.bhphotovideo.com/c/product/1342686-REG/sachtler_9116_padded_bag_75_for.html,SA9116PB75,,,,,,,2,
Padded Bag for flowtech 75,Tripod Accessories,available,Sachler,9116,,190,,,,,,,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:26,,ZyQLeYV7zmcghgrcocYwyW,d7eb522c,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/e8450ff2-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Tripod Bag,,https://www.bhphotovideo.com/c/product/1342686-REG/sachtler_9116_padded_bag_75_for.html,SA9116PB75,,,,,,,3,
Padded Bag for flowtech 75,Tripod Accessories,available,Sachler,9116,,190,,,,,,,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:26,,UBA5ecdRwzN5zsEHRrgL3,2bce2918,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/e8450ff2-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Tripod Bag,,https://www.bhphotovideo.com/c/product/1342686-REG/sachtler_9116_padded_bag_75_for.html,SA9116PB75,,,,,,,4,
Padded Bag for flowtech 75,Tripod Accessories,available,Sachler,9116,,190,,,,,,,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:26,,phaTgrNaT7DZzJXcJ5kWVS,800f0f17,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/e8450ff2-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Tripod Bag,,https://www.bhphotovideo.com/c/product/1342686-REG/sachtler_9116_padded_bag_75_for.html,SA9116PB75,,,,,,,5,
Padded Bag for flowtech 75,Tripod Accessories,available,Sachler,9116,,190,,,,,,,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:27,,GqLrz89HQxbbBnLqiHv7TS,7f157095,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/e8450ff2-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Tripod Bag,,https://www.bhphotovideo.com/c/product/1342686-REG/sachtler_9116_padded_bag_75_for.html,SA9116PB75,,,,,,,6,
Padded Bag for flowtech 75,Tripod Accessories,available,Sachler,9116,,190,,,,,,,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:27,,hiBzHy5evncosqTsxJFVYE,2ae3a028,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/e8450ff2-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Tripod Bag,,https://www.bhphotovideo.com/c/product/1342686-REG/sachtler_9116_padded_bag_75_for.html,SA9116PB75,,,,,,,7,
PistolGrip Mini Tripod,Tripods,available,Dot Line,DL-0918KT,,20.95,2020-01-27 12:00:00,,,,"36.346361, -94.1950461",Small Field Audio Kit 01,Redbird | 117,2023-04-06 06:34:30,,AxHmmW6oxSKLuzNfvbGJjb,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/757d8630-d4d3-11ed-8400-0a58a9feac02.jpg,D1-0050,,,,,,,,,,,,,,https://www.bhphotovideo.com/c/product/1523833-REG/dot_line_dl_0918kt_pistolgrip_mini_tripod_for.html,DODL0918KT,,,,,,,1,
PistolGrip Mini Tripod,Tripods,available,Dot Line,DL-0918KT,,20.95,2020-01-27 12:00:00,,,,"36.3462952, -94.1950889",Small Field Audio Kit 2,Redbird | 117,2023-04-18 03:33:09,,6ujVqW2UBvCh9ppY3WMJhi,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/757d8630-d4d3-11ed-8400-0a58a9feac02.jpg,D1-0049,,,,,,,,,,,,,,https://www.bhphotovideo.com/c/product/1523833-REG/dot_line_dl_0918kt_pistolgrip_mini_tripod_for.html,DODL0918KT,,,,,,,2,
PistolGrip Mini Tripod,Tripods,available,Dot Line,DL-0918KT,,20.95,2020-01-27 12:00:00,,,,"36.346361, -94.1950461",,Redbird | 117,2023-04-18 03:35:52,,f6cnfWQ6wxL6Fu6Hcc2Sqc,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/757d8630-d4d3-11ed-8400-0a58a9feac02.jpg,,,,,,,,,,,,,,,https://www.bhphotovideo.com/c/product/1523833-REG/dot_line_dl_0918kt_pistolgrip_mini_tripod_for.html,DODL0918KT,,,,,,,1,
Pocket Cinema Camera 6K,Cameras,available,Blackmagic,CINECAMPOCHDEF6K,,2495,2020-02-05 12:00:00,,,,"36.365622, -94.2146699",Camera | Pocket 6K 01,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:01,,7fg4Nh4xGLbc2ukTUakqU7,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/d9ef177c-7c50-11ed-85d1-0a58a9feac02.jpg,B2-0004,,,,,,,,,,,5921595,Camera,,https://www.bhphotovideo.com/c/product/1499529-REG/blackmagic_design_cinecampochdef6k_blackmagic_design_pocket_cinema.html?fromDisList=y,BL6KPKCAM,,,,,,,1,
Pocket Cinema Camera 6K,Cameras,available,Blackmagic,CINECAMPOCHDEF6K,,2495,2020-02-05 12:00:00,,,,,Camera | Pocket 6K 02,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:02,,C3Qta6uf3JafC4STPJzBQL,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/d9ef177c-7c50-11ed-85d1-0a58a9feac02.jpg,B2-0003,,,,,,,,,,,5923271,Camera,,https://www.bhphotovideo.com/c/product/1499529-REG/blackmagic_design_cinecampochdef6k_blackmagic_design_pocket_cinema.html?fromDisList=y,BL6KPKCAM,,,,,,,2,
Pocket Wireless,Audio,available,Deity,PWLMK,,199,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-02-10 02:41:34,,znrkff725YZLxDTWa4L68f,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/6d52713c-e293-11ed-b6ae-0a58a9feac02.jpg,,,,,,,,,,,,,Wireless Mic,,https://www.bhphotovideo.com/c/product/1665637-REG/deity_microphones_pwlmk_pocket_wireless_digital_microphone.html,DEPWLMK,,,,,,,1,
PodMic,Wired,available,RODE,PODMIC,,99,2020-01-27 12:00:00,,,,"36.34674200000001, -94.195723",Podcast Kit | Recorder,Redbird | 117,2023-04-04 05:13:00,,uQ3beFLiAEDivtLtwdeTfF,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/969c1e52-d335-11ed-a943-0a58a9feac02.jpg,D1-0001,,,,,,,,,,,FG0148930,,,https://www.bhphotovideo.com/c/product/1449997-REG/rode_podmic_dynamic_podcasting_microphone.html,ROPODMIC,,,,,,,1,
PodMic,Wired,available,RODE,PODMIC,,99,2020-01-27 12:00:00,,,,"36.34674200000001, -94.195723",Podcast Kit | Recorder,Redbird | 117,2023-04-04 05:13:00,,hcajRUpADqphr74oyoYHPR,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/969c1e52-d335-11ed-a943-0a58a9feac02.jpg,D1-0010,,,,,,,,,,,FG0148928,,,https://www.bhphotovideo.com/c/product/1449997-REG/rode_podmic_dynamic_podcasting_microphone.html,ROPODMIC,,,,,,,2,
PodMic,Wired,available,RODE,PODMIC,,99,2020-01-27 12:00:00,,,,"36.34674200000001, -94.195723",Podcast Kit | Recorder,Redbird | 117,2023-04-04 05:13:00,,Kpo7Gzy6ySpHDZwopyTGhb,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/969c1e52-d335-11ed-a943-0a58a9feac02.jpg,D1-0037,,,,,,,,,,,FG0148929,,,https://www.bhphotovideo.com/c/product/1449997-REG/rode_podmic_dynamic_podcasting_microphone.html,ROPODMIC,,,,,,,3,
PodMic,Wired,available,RODE,PODMIC,,99,2020-01-27 12:00:00,,,,"36.34674200000001, -94.195723",Podcast Kit | Recorder,Redbird | 117,2023-04-04 05:13:00,,7eYZG8CgqGn6q4yPzJGCW5,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/969c1e52-d335-11ed-a943-0a58a9feac02.jpg,D1-0028,,,,,,,,,,,FG0148933,,,https://www.bhphotovideo.com/c/product/1449997-REG/rode_podmic_dynamic_podcasting_microphone.html,ROPODMIC,,,,,,,4,
Pop Bank,Modifiers,available,Chimera,1651,,270,2022-03-23 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:22,,uukYfehBHBXTxXjVigrS7H,b2392f93,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/fd3a38f8-a782-11ed-8032-0a58a9feac02.jpg,,,,,,,,,,,,,Softbox for P300c,,https://www.bhphotovideo.com/c/product/1567514-REG/aputure_p300csoftbox_softbox_f_p300c_panel.html,CH1651,,,,,,,1,
Pop Bank,Modifiers,available,Chimera,1651,,270,2022-03-23 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:22,,VtTWUMcfCf5A8xGHkroWna,5ba87725,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/fd3a38f8-a782-11ed-8032-0a58a9feac02.jpg,,,,,,,,,,,,,Softbox for P300c,,https://www.bhphotovideo.com/c/product/1567514-REG/aputure_p300csoftbox_softbox_f_p300c_panel.html,CH1651,,,,,,,2,
Power Cable,Camera Accessories,available,Tilta,TCB-BMPC-DCM12,,15,2020-02-05 12:00:00,,,,"36.365622, -94.2146699",Camera | Pocket 6K 01,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:07,,VVrpbnTLPn84XHuLDrnKVX,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/dd8a2dd6-7c50-11ed-85d1-0a58a9feac02.jpg,CW1-0004,,,,,,,,,,,,Power Cable,,https://www.bhphotovideo.com/c/product/1505228-REG/tilta_tcb_bmpc_dcm12_12v_micro_dc_male.html,TIBBMPCDCM12,,,,,,,1,
Power Cable,Camera Accessories,available,Tilta,TCB-BMPC-DCM12,,15,2020-02-05 12:00:00,,,,,Camera | Pocket 6K 02,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:07,,MxzdrULDn43ejboTf7WWcJ,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/dd8a2dd6-7c50-11ed-85d1-0a58a9feac02.jpg,CW1-0003,,,,,,,,,,,,Power Cable,,https://www.bhphotovideo.com/c/product/1505228-REG/tilta_tcb_bmpc_dcm12_12v_micro_dc_male.html,TIBBMPCDCM12,,,,,,,2,
Power Supply for Pocket Cinema Camera,Camera Accessories,available,Blackmagic,PSUPPLY-PC4K/30W,,35,2020-01-27 12:00:00,,,,"36.365622, -94.2146699",Camera | Pocket 6K 01,GPC | Apollo Studios + VR Lab,2022-12-15 10:02:00,,AvM2Dw6gwJyRsz7HxDeWbk,73489750,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/d00a90ba-7c91-11ed-8d8d-0a58a9feac02.jpg,,,,,,,,,,,,,,,https://www.bhphotovideo.com/c/product/1445196-REG/blackmagic_design_psupply_pc4k_30w_power_supply_pocket.html,BLPSYPC4K30W,,,,,,,1,
Power Supply for Pocket Cinema Camera,Camera Accessories,available,Blackmagic,PSUPPLY-PC4K/30W,,35,2020-01-27 12:00:00,,,,,Camera | Pocket 6K 02,GPC | Apollo Studios + VR Lab,2022-12-15 10:02:00,,M5DTQuWKrH54YFTBxHi77h,734207da,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/d00a90ba-7c91-11ed-8d8d-0a58a9feac02.jpg,,,,,,,,,,,,,,,https://www.bhphotovideo.com/c/product/1445196-REG/blackmagic_design_psupply_pc4k_30w_power_supply_pocket.html,BLPSYPC4K30W,,,,,,,2,
PreSonus AUDIOBOX 96K,Audio Interfaces,available,PreSonus,AUDIOBOX 96K 25TH,,99.99,2020-01-27 12:00:00,,,,"36.3649821, -94.214582",Podcast Kit | Audio Interface,GPC | Apollo Studios + VR Lab,2023-04-04 05:55:29,,CjtVfmRHPxMFs8PMEbkaVS,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/c817fcc0-d33b-11ed-8f66-0a58a9feac02.jpg,"B5-0028, CB1-0011",,,,,,,,,,,U40L0308671,,,https://www.bhphotovideo.com/c/product/1573361-REG/presonus_audiobox_96k_25th_audiobox_usb_96_2x2.html,PRSOA25A,,,,,,,1,
ProCUBE Twin Charger,Power,available,Manfrotto,MANPROCUBEC,,79.99,2022-03-23 12:00:00,,55.5486111111111,,,,GPC | Apollo Studios + VR Lab,2023-01-06 03:57:59,,JHuGSKhNwLmVg7BoutZHej,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/9a0a40f0-8da8-11ed-9b48-0a58a9feac02.jpg,,,,,,,,,,,,,Battery Charger,,https://www.bhphotovideo.com/c/product/1598891-REG/manfrotto_manprocubec_pro_cube_charger_for.html,MANPROCUBEC,,,,,,,1,
ProCUBE Twin Charger,Power,available,Manfrotto,MANPROCUBEC,,79.99,2022-03-23 12:00:00,,55.5486111111111,,,,GPC | Apollo Studios + VR Lab,2023-01-06 03:58:00,,BrsH8fGUSCr8rEZiFzdeGC,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/9a0a40f0-8da8-11ed-9b48-0a58a9feac02.jpg,,,,,,,,,,,,,Battery Charger,,https://www.bhphotovideo.com/c/product/1598891-REG/manfrotto_manprocubec_pro_cube_charger_for.html,MANPROCUBEC,,,,,,,2,
ProCUBE Twin Charger,Power,available,Manfrotto,MANPROCUBEC,,79.99,2022-03-23 12:00:00,,55.5486111111111,,,,GPC | Apollo Studios + VR Lab,2023-01-06 03:58:00,,3PigiJFJpgFdHXmz8SsYcb,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/9a0a40f0-8da8-11ed-9b48-0a58a9feac02.jpg,,,,,,,,,,,,,Battery Charger,,https://www.bhphotovideo.com/c/product/1598891-REG/manfrotto_manprocubec_pro_cube_charger_for.html,MANPROCUBEC,,,,,,,3,
Protective Case for Rokinon Cine DS Lenses,Cases,available,Jason Cases,RKDS6LBK,,449,2018-01-27 12:00:00,,,,"36.36498587804742, -94.21439798745217",Lens Kit | Primes 01,GPC | Apollo Studios + VR Lab,2022-12-15 02:18:11,,2F7ei5rctcPYEwUhJtn98R,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/03a06490-7c51-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Pelican Cine Lens Case,,https://www.bhphotovideo.com/c/product/1307075-REG/jason_cases_rkds6lpl_rokinon_cine_ds_6_lens.html,JARKDS6LPL,,,,,,,1,
Protective Case for Rokinon Cine DS Lenses,Cases,available,Jason Cases,RKDS6LBK,,449,2018-01-27 12:00:00,,,,"36.3656249, -94.2147506",Lens Kit | Primes 02,GPC | Apollo Studios + VR Lab,2022-12-15 02:18:14,,3tN5jgsPAYGeTiqKs7ktyb,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/03a06490-7c51-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Pelican Cine Lens Case,,https://www.bhphotovideo.com/c/product/1307075-REG/jason_cases_rkds6lpl_rokinon_cine_ds_6_lens.html,JARKDS6LPL,,,,,,,1,
RC Pro,Drones,available,DJI,RM510,,1199,2022-03-23 12:00:00,,832.638888888889,,,DJI Mavic 3,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:37,,32p6LFramx5oBSgnWv3GxG,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/efeb1bf2-7c50-11ed-85d1-0a58a9feac02.jpg,B2-0025,,,,,,,,,,,4QQZJBR0030FVN,Controller,,https://www.bhphotovideo.com/c/product/1670692-REG/dji_cp_ma_00000406_01_rc_pro_remote_controller.html,DJRCR,,,,,,,1,
RF 28-70mm f/2L,Zooms,available,Canon,2965C002,,3099,2022-03-23 12:00:00,,2152.08333333333,,,Portl Kit 01,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:58,,JTp4PVaBGrVWmTPyEfS7zh,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/fc3769c4-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,1320000915,Lens,,https://www.bhphotovideo.com/c/product/1433713-REG/canon_rf_28_70mm_f_2l_usm.html,CA28702LRF,,,,,,,1,
RODE NT-USB,Wired,available,RODE,RODNTUSB,,145,2020-01-27 12:00:00,,,,"36.3649819, -94.2145817",,GPC | Apollo Studios + VR Lab,2023-02-10 07:16:51,,24xHryzy2B6GJLZky6rwQZ,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/b5bac820-a9a9-11ed-a5c9-0a58a9feac02.jpg,B4-0092,,,,,,,,,,,,,,https://www.bhphotovideo.com/c/product/1057722-REG/rode_rodntusb_versatile_usb_condenser_microphone.html,RORODNTUSB,,,,,,,1,
RODE NT-USB,Wired,available,RODE,RODNTUSB,,145,2020-01-27 12:00:00,,,,"36.3649819, -94.2145817",,GPC | Apollo Studios + VR Lab,2023-02-10 07:16:51,,FP5o4qcrzTgYFp5ExmbVD,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/b5bac820-a9a9-11ed-a5c9-0a58a9feac02.jpg,B4-0091,,,,,,,,,,,,,,https://www.bhphotovideo.com/c/product/1057722-REG/rode_rodntusb_versatile_usb_condenser_microphone.html,RORODNTUSB,,,,,,,2,
RODE NT1,Wired,in_custody,RODE,NT1,,350,2019-02-06 12:00:00,,,,"36.3649819, -94.2145817",,GPC | Apollo Studios + VR Lab,2023-02-10 06:25:08,,5xM2xDUQmmp8JTjvgAqVGN,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/6e7df6e6-a9a2-11ed-a206-0a58a9feac02.jpg,B4-0099,,,,,,,,,Apollo Studio,emediadesign@walmart.com,,,,https://www.bhphotovideo.com/c/product/1011563-REG/rode_nt_1_kit_1_fixed_cardioid_condenser.html,RONT1KIT,,,,,,,1,
RODE NT1,Wired,in_custody,RODE,NT1,,350,2019-02-06 12:00:00,,,,"36.3649819, -94.2145817",,GPC | Apollo Studios + VR Lab,2023-02-10 06:25:08,,Ctt7rCaSbSXCdtdagKMfV8,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/6e7df6e6-a9a2-11ed-a206-0a58a9feac02.jpg,B4-0087,,,,,,,,,Apollo Studio,emediadesign@walmart.com,,,,https://www.bhphotovideo.com/c/product/1011563-REG/rode_nt_1_kit_1_fixed_cardioid_condenser.html,RONT1KIT,,,,,,,2,
RODE NT1,Wired,in_custody,RODE,NT1,,350,2019-02-06 12:00:00,,,,"36.365537, -94.2147049",,GPC | Apollo Studios + VR Lab,2023-02-10 06:25:08,,aoBWXFPpgh3aNNTDBhfT5M,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/6e7df6e6-a9a2-11ed-a206-0a58a9feac02.jpg,B4-0078,,,,,,,,,Apollo Studio,emediadesign@walmart.com,,,,https://www.bhphotovideo.com/c/product/1011563-REG/rode_nt_1_kit_1_fixed_cardioid_condenser.html,RONT1KIT,,,,,,,3,
RODECaster Pro,Recorders,available,Rode,RCP,,599,2020-01-25 12:00:00,,,,"36.34674200000001, -94.195723",Podcast Kit | Recorder,Redbird | 117,2023-04-04 05:05:45,,fp665FudGpyEb6dFebQMgi,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/d4244f52-d334-11ed-9376-0a58a9feac02.jpg,"B5-0014, D1-0046, CB1-0001",,,,,,,,,,,FE0065900,,,https://www.bhphotovideo.com/c/product/1445257-REG/rode_rcp_rodecaster_pro_integrated_podcast.html,RORDECSTRPRO,,,,,,,1,
Rail Arm,Uncategorized,available,LanParte,,,,2016-01-01 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-01-06 05:35:19,,rHYLxQaoZHNZM4FXJnD3hh,,,,,,,,,,,,,,,Rail Arm,,,,,,,,,,,
Rail Holder,Camera Accessories,available,Tilta,TA-BSP-15-G,,119,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:11,,ZSabjVm4e64YTALDWCXUSQ,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/e00dbf6e-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Rail Holder,,https://www.bhphotovideo.com/c/product/1488831-REG/tilta_ta_bsp_15_g_bmpcc4k_15mm_lws_baseplate.html,TITABSP15G,,,,,,,,
Rail Holder,Camera Accessories,available,Tilta,TA-BSP-15-G,,119,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:12,,etLeXXsMvze72jCSCgSc6Z,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/e00dbf6e-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Rail Holder,,https://www.bhphotovideo.com/c/product/1488831-REG/tilta_ta_bsp_15_g_bmpcc4k_15mm_lws_baseplate.html,TITABSP15G,,,,,,,,
Rail Holder Bottom,Camera Accessories,available,Tilta,TA-BSRA-15-G,,12,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:08,,WijZc2pxUZPyDa6EmoQVAR,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/de2e73c8-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Rail Holder Bottom,,https://www.bhphotovideo.com/c/product/1488835-REG/tilta_ta_bsra_15_g_15mm_bottom_single_rod.html,TITABSRA15G,,,,,,,1,
Rail Holder Bottom,Camera Accessories,available,Tilta,TA-BSRA-15-G,,12,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:08,,weqLNBTpSjQgYzqhv9Do3T,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/de2e73c8-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Rail Holder Bottom,,https://www.bhphotovideo.com/c/product/1488835-REG/tilta_ta_bsra_15_g_15mm_bottom_single_rod.html,TITABSRA15G,,,,,,,2,
Rail Holder Side,Camera Accessories,available,Tilta,TA-SRA-15-G,,12,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:09,,yNS4KTWBBNBUvc7efnu2si,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/deb61b48-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Rail Holder Side,,https://www.bhphotovideo.com/c/product/1490893-REG/tilta_ta_sra_15_g_15mm_side_single_rod.html,TITASRA15G,,,,,,,1,
Rail Holder Side,Camera Accessories,available,Tilta,TA-SRA-15-G,,12,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:09,,WrdFFaSMiYoeCzyPsvT9cA,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/deb61b48-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Rail Holder Side,,https://www.bhphotovideo.com/c/product/1490893-REG/tilta_ta_sra_15_g_15mm_side_single_rod.html,TITASRA15G,,,,,,,2,
Rail Monitor Arm,Uncategorized,available,LanParte,MA-01,,,2016-01-01 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-01-06 05:35:19,,kqaEBCC2EbWsyHysk4UWiQ,,,,,,,,,,,,,,,Rail Monitor Arm,,,,,,,,,,,
Rail to Rail Conector/Riser,Uncategorized,available,LanParte,,,,2016-01-01 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-01-06 05:35:19,,yyGgMfsUt9GCDNwEdskh5k,,,,,,,,,,,,,,,Rail to Rail Conector/Riser,,,,,,,,,,,
Rail to Rail Conector/Riser,Uncategorized,available,,,,,2016-01-01 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-01-06 05:35:19,,KugWRnji2bqsqSC6RWXfDR,,,,,,,,,,,,,,,Rail to Rail Conector/Riser,,,,,,,,,,,
Rapid Baby to 1/4” Adpaters,Uncategorized,available,,,,13.45,,,,,,,GPC | Apollo Studios + VR Lab,2023-01-06 05:35:20,,ukZCNApMbx7KvxsLJAPxfG,,,,,,,,,,,,,,,Rapid Baby to 1/4” Adpaters,,https://www.ebay.com/itm/4x-Impact-Rapid-Baby-to-1-4inch-Male-Threaded-Adapter-Light-Stand-Converter/202352488193,,,,,,,,,
